stamp,optimized_pose_x,optimized_pose_y,optimized_pose_yaw
1716121424.199723,890.888282,460.243161,1.590728
1716121424.399748,890.941133,460.330519,1.577097
1716121424.599747,890.919454,460.389311,1.611518
1716121424.699730,890.887001,460.421189,1.596720
1716121424.899703,890.884451,460.472668,1.597553
1716121425.099696,890.978163,460.564788,1.596135
1716121425.299689,890.977545,460.655136,1.590645
1716121425.499705,890.903533,460.754281,1.591918
1716121425.699708,890.903165,460.867157,1.576601
1716121425.899745,890.902146,460.981832,1.581387
1716121426.099738,890.845846,461.113263,1.587630
1716121426.299719,890.905816,461.239239,1.592793
1716121426.499702,890.873768,461.368355,1.590684
1716121426.699707,891.017105,461.491436,1.614126
1716121426.799693,890.883551,461.533480,1.588338
1716121426.999715,890.908301,461.659521,1.562146
1716121427.199740,890.916937,461.758885,1.594043
1716121427.399733,890.801515,461.878127,1.579857
1716121427.599699,890.887101,461.981480,1.593567
1716121427.799687,890.921368,462.098977,1.591054
1716121427.999714,890.934803,462.172714,1.571626
1716121428.199714,890.935596,462.234000,1.594314
1716121428.399736,890.904909,462.273642,1.605531
1716121428.599736,890.904052,462.290047,1.586623
1716121428.799680,890.903250,462.336836,1.593773
1716121428.899674,890.944803,462.349969,1.611907
1716121429.099676,890.949736,462.358481,1.586412
1716121429.299693,890.889459,462.383604,1.584272
1716121429.499695,890.991650,462.380255,1.595837
1716121429.699704,890.885426,462.382286,1.584516
1716121429.899713,890.931913,462.376882,1.589654
1716121430.099715,890.847620,462.403446,1.554422
1716121430.299742,890.846814,462.383901,1.590282
1716121430.499780,890.846807,462.372780,1.589799
1716121430.699756,890.911790,462.383089,1.600435
1716121430.899707,890.961411,462.408123,1.595623
1716121430.999697,890.998359,462.362574,1.587893
1716121431.199684,890.932478,462.389415,1.591203
1716121431.399674,890.931840,462.384987,1.585389
1716121431.599696,890.931219,462.380443,1.594237
1716121431.799727,891.000045,462.361779,1.599574
1716121431.999713,890.960999,462.345008,1.570521
1716121432.199711,890.980542,462.369473,1.601761
1716121432.399745,890.971060,462.398720,1.600966
1716121432.599721,890.931032,462.363958,1.585102
1716121432.799699,890.931576,462.391541,1.590532
1716121432.999712,890.867141,462.380395,1.558190
1716121433.099726,890.891356,462.390472,1.557086
1716121433.299750,890.942624,462.391067,1.588351
1716121433.499743,890.920524,462.387101,1.591690
1716121433.699733,890.931465,462.386629,1.592330
1716121433.899681,890.880813,462.375847,1.588936
1716121434.099665,890.915291,462.393238,1.596557
1716121434.299693,890.919532,462.367763,1.571086
1716121434.499737,890.896335,462.358770,1.585728
1716121434.699778,890.934786,462.384414,1.570568
1716121434.899743,890.936253,462.363084,1.563553
1716121435.099680,890.954297,462.378052,1.595605
1716121435.199647,890.954336,462.326950,1.578600
1716121435.399633,890.887257,462.381993,1.586784
1716121435.599668,890.930857,462.372890,1.583926
1716121435.799685,891.013503,462.370549,1.595807
1716121435.999700,890.929835,462.379226,1.588082
1716121436.199688,891.005999,462.383663,1.593627
1716121436.399705,891.006609,462.348339,1.590571
1716121436.599731,891.007357,462.382094,1.575751
1716121436.799755,890.934622,462.375767,1.588760
1716121436.999761,890.994963,462.352260,1.600562
1716121437.199709,891.007442,462.379568,1.597686
1716121437.299677,890.993798,462.383485,1.592049
1716121437.499646,890.995622,462.372175,1.599943
1716121437.699646,890.957775,462.380806,1.589573
1716121437.899664,890.926676,462.341217,1.587785
1716121438.099715,890.926435,462.383846,1.580224
1716121438.299740,890.966303,462.382203,1.600537
1716121438.499721,890.977885,462.396372,1.595472
1716121438.699708,890.993204,462.375758,1.567915
1716121438.899704,890.880012,462.352884,1.585434
1716121439.099715,890.997890,462.387420,1.601722
1716121439.299707,890.987916,462.390578,1.581797
1716121439.399726,891.021334,462.363892,1.597234
1716121439.599764,891.021725,462.380960,1.580493
1716121439.799754,891.006318,462.373826,1.573864
1716121439.999708,890.952180,462.393475,1.590116
1716121440.199652,890.921588,462.360012,1.592503
1716121440.399640,890.907049,462.375429,1.582273
1716121440.599678,890.891192,462.359777,1.589416
1716121440.799708,891.007376,462.351236,1.600962
1716121440.999710,891.008677,462.390778,1.573540
1716121441.199720,891.009828,462.374906,1.592900
1716121441.399698,890.921680,462.387379,1.601302
1716121441.499694,890.924715,462.391767,1.590093
1716121441.699700,890.930056,462.378649,1.583554
1716121441.899740,890.930094,462.373540,1.583477
1716121442.099780,890.929811,462.380747,1.583855
1716121442.299760,890.958427,462.381303,1.592889
1716121442.499691,891.004679,462.384187,1.591789
1716121442.699645,891.005193,462.398237,1.593449
1716121442.899646,890.917200,462.398255,1.589448
1716121443.099651,890.917158,462.382951,1.590787
1716121443.299675,890.935361,462.391459,1.593267
1716121443.499708,890.950965,462.398955,1.590780
1716121443.599709,890.943191,462.441242,1.596377
1716121443.799715,890.945487,462.454128,1.588841
1716121443.999717,890.951140,462.575251,1.590208
1716121444.199721,890.912727,462.673098,1.569460
1716121444.399724,890.967203,462.727071,1.615105
1716121444.599756,890.934856,462.784784,1.592867
1716121444.799765,890.947144,462.824824,1.576777
1716121444.999705,890.883200,462.877011,1.611263
1716121445.199635,890.881859,462.935365,1.587603
1716121445.399625,890.895768,462.966406,1.590393
1716121445.599669,890.895423,462.984907,1.588547
1716121445.699692,890.873261,462.959845,1.584698
1716121445.899743,890.884308,462.996724,1.556515
1716121446.099755,890.921685,462.998357,1.586926
1716121446.299700,890.935253,463.008946,1.580392
1716121449.899733,890.753437,463.071957,1.576892
1716121450.099730,890.903619,463.066214,1.594725
1716121450.299698,890.900593,463.076155,1.588751
1716121450.499717,890.916490,463.070038,1.597487
1716121450.699763,890.885786,463.062352,1.573183
1716121450.899736,890.903926,463.044804,1.588445
1716121451.099683,890.903876,463.035537,1.592132
1716121451.299665,890.903973,463.073645,1.586831
1716121451.499661,890.934241,463.068671,1.586664
1716121451.699655,890.903401,463.070211,1.589166
1716121451.899658,890.850820,463.058745,1.576606
1716121451.999667,890.917717,463.068836,1.596068
1716121452.199680,890.884841,463.073326,1.568320
1716121452.399686,890.924741,463.074750,1.554957
1716121452.599666,890.937656,463.072955,1.552753
1716121452.799641,890.937883,463.066495,1.580987
1716121452.999653,890.938048,463.066010,1.590337
1716121453.199701,890.946985,463.087877,1.607070
1716121453.399778,890.907787,463.117576,1.590815
1716121453.599784,890.944087,463.172491,1.595158
1716121453.799754,890.936666,463.262281,1.590423
1716121453.999678,890.937092,463.341026,1.593493
1716121454.099638,890.938162,463.369897,1.547979
1716121454.299617,890.899222,463.380832,1.588876
1716121454.499661,890.871751,463.471243,1.551204
1716121454.699704,890.924493,463.479733,1.592163
1716121454.899762,890.882026,463.531718,1.586344
1716121455.099778,890.903505,463.611505,1.588352
1716121455.299710,890.890175,463.626250,1.583465
1716121455.499650,890.966228,463.622412,1.595706
1716121455.699650,890.966754,463.626792,1.586847
1716121455.899691,890.846821,463.650599,1.599900
1716121456.099702,890.817761,463.657651,1.602643
1716121456.199711,890.817465,463.679970,1.587402
1716121456.399756,890.877182,463.658070,1.593790
1716121456.599749,890.898850,463.656173,1.586242
1716121456.799720,890.909960,463.650220,1.595016
1716121456.999712,890.799659,463.664239,1.581753
1716121457.199710,890.890468,463.663909,1.590017
1716121457.399662,890.901294,463.679406,1.591733
1716121457.599664,890.898676,463.669492,1.590144
1716121457.799694,890.896929,463.659054,1.610049
1716121457.999706,890.880523,463.638879,1.586191
1716121458.199726,890.898975,463.641412,1.599176
1716121458.299727,890.837396,463.647108,1.569565
1716121458.499742,890.890916,463.645292,1.588985
1716121458.699751,890.893684,463.652505,1.591727
1716121458.899763,890.848360,463.647311,1.596067
1716121459.099801,890.750930,463.641119,1.576492
1716121459.299764,890.861028,463.644333,1.589272
1716121459.499680,890.862098,463.651369,1.576419
1716121459.699614,890.917899,463.662263,1.591234
1716121459.899576,890.891237,463.671109,1.592395
1716121460.099576,890.914493,463.652752,1.597258
1716121460.299634,890.884427,463.667081,1.575137
1716121460.399656,890.843177,463.670720,1.565568
1716121460.599673,890.859003,463.647927,1.588984
1716121460.799709,890.859146,463.657593,1.591157
1716121460.999728,890.834465,463.654200,1.598457
1716121461.199755,890.834329,463.651463,1.576456
1716121461.399761,890.871951,463.652798,1.570896
1716121461.599766,890.872187,463.654011,1.592432
1716121461.799726,890.873528,463.654327,1.588311
1716121461.999646,890.877101,463.664176,1.584529
1716121462.199613,890.760226,463.666265,1.580199
1716121462.399623,890.900253,463.654308,1.594387
1716121462.499646,890.861955,463.648814,1.589416
1716121462.699700,890.844604,463.655752,1.603810
1716121462.899744,890.844400,463.650661,1.586605
1716121463.099720,890.802725,463.652275,1.582736
1716121463.299701,890.880353,463.632710,1.588951
1716121463.499695,890.894849,463.644059,1.571967
1716121463.699708,890.887676,463.654669,1.588871
1716121463.899707,890.897958,463.667897,1.594350
1716121464.099741,890.929607,463.653317,1.596167
1716121464.299763,890.834661,463.656416,1.564326
1716121464.499726,890.833732,463.657938,1.587108
1716121464.599714,890.832774,463.656009,1.580616
1716121464.999698,890.907973,463.651609,1.599629
1716121465.199647,890.869321,463.645181,1.586732
1716121465.399673,890.871318,463.653155,1.612758
1716121465.599732,890.871308,463.648216,1.596827
1716121465.799722,890.881621,463.662168,1.618981
1716121465.999718,890.842988,463.653469,1.610332
1716121466.199703,890.851258,463.657034,1.585924
1716121466.399722,890.855301,463.652982,1.584921
1716121466.599742,890.876351,463.652923,1.589898
1716121466.699749,890.897977,463.645520,1.609434
1716121466.899721,890.791580,463.654590,1.586337
1716121467.099680,890.885997,463.655063,1.593873
1716121467.299659,890.889446,463.654227,1.615088
1716121467.499682,890.894711,463.625223,1.590609
1716121467.699722,890.912382,463.648433,1.596473
1716121467.899752,890.888815,463.654923,1.590050
1716121468.099771,890.850600,463.660439,1.590522
1716121468.299737,890.869017,463.647611,1.589999
1716121468.499687,890.900343,463.652002,1.614347
1716121468.699718,890.885978,463.655216,1.586532
1716121468.799723,890.889203,463.654453,1.570644
1716121468.999718,890.882231,463.628545,1.591298
1716121469.199719,890.887994,463.650686,1.602467
1716121469.399726,890.877367,463.647710,1.589380
1716121469.599746,890.826817,463.648883,1.582985
1716121469.999737,890.825203,463.644037,1.590502
1716121472.299744,891.019341,463.665549,1.590361
1716121472.499713,890.858308,463.635212,1.612880
1716121472.699714,890.878339,463.648662,1.589704
1716121472.899712,890.895042,463.658339,1.589585
1716121472.999701,890.894943,463.663135,1.592887
1716121473.199717,890.875349,463.658507,1.589774
1716121473.399728,890.923843,463.662525,1.595077
1716121473.599699,890.867139,463.660558,1.586902
1716121473.799698,890.895385,463.654259,1.589822
1716121473.999707,890.893692,463.649774,1.565153
1716121474.199710,890.892679,463.655905,1.587677
1716121474.399717,890.879672,463.652931,1.586824
1716121474.599746,890.883683,463.665600,1.601804
1716121474.799752,890.907771,463.649113,1.588819
1716121474.999760,890.937060,463.645331,1.595276
1716121475.099766,891.001222,463.646232,1.598373
1716121475.299770,890.887875,463.667751,1.583955
1716121475.499714,890.898013,463.667290,1.586762
1716121475.699663,890.891919,463.660583,1.598785
1716121475.899649,890.891837,463.655073,1.588477
1716121476.099648,890.880065,463.657802,1.590618
1716121476.299636,890.865862,463.655117,1.586990
1716121476.499672,890.862610,463.657976,1.586794
1716121476.699696,890.932293,463.655263,1.592676
1716121476.899694,890.899952,463.670917,1.586664
1716121477.099727,890.851641,463.673072,1.592386
1716121477.199746,890.843315,463.636551,1.582513
1716121477.399756,890.852894,463.666742,1.583608
1716121477.599757,890.859187,463.651421,1.584799
1716121477.799736,890.865068,463.656163,1.591404
1716121477.999674,890.909525,463.664675,1.598839
1716121478.199645,890.932506,463.643260,1.586032
1716121478.399632,890.927895,463.674251,1.607724
1716121478.599675,890.893356,463.657896,1.581411
1716121478.799683,890.864824,463.654927,1.601957
1716121478.999705,890.873368,463.654711,1.612714
1716121479.199731,890.854641,463.635242,1.586468
1716121479.299740,890.867112,463.660548,1.585655
1716121479.499753,890.882067,463.646236,1.598326
1716121479.699735,890.847239,463.665252,1.584469
1716121479.899721,890.824774,463.649775,1.585594
1716121480.099736,890.846677,463.649502,1.567123
1716121480.299732,890.961472,463.661900,1.610704
1716121480.499686,890.842643,463.659319,1.606047
1716121480.699637,890.881000,463.658385,1.591668
1716121484.499744,890.879638,463.638678,1.593543
1716121484.699730,890.879658,463.664207,1.578369
1716121484.899747,890.893080,463.649096,1.574111
1716121485.099753,890.887292,463.657223,1.588379
1716121485.299765,890.896343,463.650546,1.590566
1716121485.499753,890.920108,463.648057,1.591211
1716121485.599745,890.890295,463.677393,1.610575
1716121485.799721,890.838885,463.655869,1.587476
1716121485.999692,890.875493,463.664366,1.592602
1716121486.199684,891.011404,463.666652,1.572933
1716121486.399681,890.921697,463.661215,1.596017
1716121486.599692,890.882547,463.672240,1.593433
1716121486.799762,890.834220,463.670773,1.583075
1716121486.999794,890.941838,463.675490,1.587854
1716121487.199727,890.896553,463.645828,1.592267
1716121487.399659,890.872511,463.668194,1.605361
1716121487.599635,890.862592,463.668843,1.585296
1716121487.699630,890.842776,463.662948,1.585687
1716121487.899651,890.854920,463.638232,1.590577
1716121488.099683,890.836956,463.639433,1.583523
1716121488.299686,890.860007,463.652304,1.589254
1716121488.499664,890.872507,463.660686,1.592439
1716121488.699663,890.819103,463.667094,1.586764
1716121488.899673,890.861161,463.665499,1.590997
1716121489.099672,890.905193,463.637804,1.587147
1716121489.299683,890.885300,463.654637,1.565953
1716121489.499734,890.843488,463.626949,1.581536
1716121489.699739,890.897748,463.638077,1.583006
1716121489.799746,890.892915,463.671229,1.592157
1716121489.999750,890.898310,463.671101,1.590093
1716121490.199756,890.910199,463.641938,1.591649
1716121490.399757,890.850407,463.668574,1.545829
1716121490.599720,890.871526,463.655490,1.588327
1716121490.799703,890.891885,463.670844,1.590289
1716121490.999697,890.898635,463.625951,1.588049
1716121491.199755,890.894519,463.651654,1.595781
1716121491.399771,890.908897,463.649480,1.595017
1716121491.599696,890.900728,463.660779,1.595861
1716121491.799630,890.900723,463.680954,1.593245
1716121491.899619,890.899128,463.644360,1.591310
1716121492.099637,890.906804,463.641431,1.590439
1716121492.299649,890.906940,463.661975,1.591037
1716121492.499648,890.904443,463.663226,1.589470
1716121492.699651,890.903953,463.671373,1.590067
1716121492.899688,890.908960,463.680701,1.591617
1716121493.099709,890.893793,463.663971,1.549802
